ChEMBL_ID,canonical_smiles,target_chembl_id,standard_type,standard_value,standard_units,assay_description
CHEMBL1998782,COc1ccccc1N1C(=O)/C(=C\c2cccc(Oc3ccccc3)c2)SC1c1ccccc1,CHEMBL392,GI50,34276.78,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL2296538,COc1ccc(/C=C2\S/C(=N\NC(=O)c3sc(NC(=O)c4ccc(OC)cc4)nc3C)N(c3ccccc3)C2=O)cc1,CHEMBL392,Activity,,,Cytotoxicity against Homo sapiens (human) A549 cells by SRB assay
CHEMBL5170428,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)CSC5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,IC50,1550.0,nM,Cytotoxicity against human A549 cells assessed as inhibition of cell growth measured after 96 hrs by MTT assay
CHEMBL1969231,COc1cc(/C=C2\C(=O)N(c3ccc(Cl)cc3)C(c3ccccc3)S2(=O)=O)cc(OC)c1OC,CHEMBL392,GI50,17823.79,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1994515,CCN1C(=O)/C(=C\Nc2ccccc2)S/C1=N/Nc1ncc(CC(=O)Nc2ccccc2C)s1,CHEMBL392,GI50,58210.32,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3261537,O=C1CSC(c2cccc(Br)c2)N1c1cc(Cl)ccc1O,CHEMBL392,IC50,9950.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL1977098,Cc1ccc([N+](=O)[O-])cc1NC(=O)/C(=N/NC(=S)NN)C1SC(=S)NC1=O,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5209189,O=C1Nc2ccccc2/C1=C1/SC(=S)N(C2CC(=O)N(c3ccc(Br)cc3)C2=O)C1=O,CHEMBL392,GI50,100000.0,nM,Anticancer activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by MTT assay
CHEMBL1994105,COc1ccc(NC(C)=O)cc1N1C(=O)/C(=C\c2cccc(Oc3ccccc3)c2)S(=O)(=O)C1c1ccccc1,CHEMBL392,GI50,62805.84,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1968233,COc1ccc(/C=C2/S/C(=N\c3ccccc3)N(NC(=O)Cc3ccccc3)C2=O)c(OC)c1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1981491,O=C(NN1C(=O)CS(=O)(=O)C1c1ccc(Cl)c(Cl)c1)c1ccncc1,CHEMBL392,GI50,92257.14,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4295191,COc1cc(Cn2c(/C=C3\SC(=S)N(CC(=O)O)C3=O)nc3ccccc32)cc(OC)c1,CHEMBL392,IC50,5170.0,nM,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL1975033,COc1cc(/C=C2/SC(c3ccccc3)N(c3cccc([N+](=O)[O-])c3)C2=O)cc(OC)c1OC,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5286192,CCc1ccccc1-n1nc(-c2cn(CC)c3ccc(OC)cc23)cc1/N=C1/NC(=O)CS1,CHEMBL392,IC50,24240.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell viability measured after 48 hrs by MTT assay
CHEMBL2263412,O=C1NC(=S)S/C1=C\c1ccc(OCCOc2ccc([N+](=O)[O-])cc2)cc1,CHEMBL392,CC50,200.0,ug.mL-1,Cytotoxicity against Homo sapiens (human) A549 cells after 3 days by SRB assay
CHEMBL1972153,CCc1ccccc1NC(=O)CC1NC(=O)CS1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4458671,O=C1C(=C2c3cccnc3-c3ncccc32)SC(=S)N1Cc1nnc(-c2ccc(Cl)cc2)o1,CHEMBL392,GI,,,Antiproliferative activity against human A549 cells at 10 uM incubated for 36 hrs by CCK8 assay
CHEMBL4204692,COc1cc(-c2nc3cc(/C=C4\SC(=O)N(Cc5ccccc5)C4=O)ccc3[nH]2)cc(OC)c1OC,CHEMBL392,IC50,670.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition after 48 hrs by MTT assay
CHEMBL4208063,COc1cc(-c2nc3cc(/C=C4\SC(=O)N(CC(=O)N5CCOCC5)C4=O)ccc3[nH]2)cc(OC)c1OC,CHEMBL392,IC50,2930.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition after 48 hrs by MTT assay
CHEMBL5287241,CCn1cc(-c2cc(/N=C3/NC(=O)CS3)n(-c3ccc(Cl)cc3)n2)c2cc(Br)ccc21,CHEMBL392,IC50,33670.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell viability measured after 48 hrs by MTT assay
CHEMBL4446992,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,CHEMBL392,IC50,650.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell proliferation measured after 72 hrs by MTT assay
CHEMBL1985008,O=C1CSC(c2ccccc2)N1c1nc2cc3sc(N4C(=O)CSC4c4ccccc4)nc3cc2s1,CHEMBL392,GI50,8165.82,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL2004501,COc1cc(C2SCC(=O)N2c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)cc(OC)c1OC,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1972602,Cc1ccccc1OC(C)C(=O)NN1C(=O)CSC1c1ccc(Cl)cc1,CHEMBL392,GI50,30199.52,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3780516,O=C1CSC(c2ccc(Cl)cc2)N1c1ccc(Cl)cc1,CHEMBL392,Inhibition,0.0,%,Cytotoxicity against human A549 cells at 30 ug/mL by MTT assay
CHEMBL3780516,O=C1CSC(c2ccc(Cl)cc2)N1c1ccc(Cl)cc1,CHEMBL392,Inhibition,0.0,%,Cytotoxicity against human A549 cells at 10 ug/mL by MTT assay
CHEMBL3780516,O=C1CSC(c2ccc(Cl)cc2)N1c1ccc(Cl)cc1,CHEMBL392,Inhibition,0.0,%,Cytotoxicity against human A549 cells at 3 ug/mL by MTT assay
CHEMBL3780254,O=C1CSC(c2ccccc2)N1c1ccc(F)cc1,CHEMBL392,Inhibition,11.0,%,Cytotoxicity against human A549 cells at 30 ug/mL by MTT assay
CHEMBL3780254,O=C1CSC(c2ccccc2)N1c1ccc(F)cc1,CHEMBL392,Inhibition,0.0,%,Cytotoxicity against human A549 cells at 10 ug/mL by MTT assay
CHEMBL3780254,O=C1CSC(c2ccccc2)N1c1ccc(F)cc1,CHEMBL392,Inhibition,-13.4,%,Cytotoxicity against human A549 cells at 3 ug/mL by MTT assay
CHEMBL3780254,O=C1CSC(c2ccccc2)N1c1ccc(F)cc1,CHEMBL392,GI50,100.0,ug.mL-1,Cytotoxicity against human A549 cells after 48 and 72 hrs by MTT assay
CHEMBL3780254,O=C1CSC(c2ccccc2)N1c1ccc(F)cc1,CHEMBL392,GI90,100.0,ug ml-1,Cytotoxicity against human A549 cells after 48 and 72 hrs by MTT assay
CHEMBL1968652,COc1ccc(C2N(NC(=O)c3ccncc3)C(=O)CS2(=O)=O)cc1F,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL2414214,Cc1ccc(N2C(=O)CSC2c2ccc(Cl)cc2)cc1,CHEMBL392,Inhibition,0.0,%,Cytotoxicity against human A549 cells at 30 ug/mL by MTT assay
CHEMBL2414214,Cc1ccc(N2C(=O)CSC2c2ccc(Cl)cc2)cc1,CHEMBL392,Inhibition,0.0,%,Cytotoxicity against human A549 cells at 10 ug/mL by MTT assay
CHEMBL2414214,Cc1ccc(N2C(=O)CSC2c2ccc(Cl)cc2)cc1,CHEMBL392,Inhibition,1.3,%,Cytotoxicity against human A549 cells at 3 ug/mL by MTT assay
CHEMBL3261544,O=C1CSC(c2cccc(Br)c2)N1c1cccc([N+](=O)[O-])c1,CHEMBL392,IC50,43710.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL3261565,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)O)c1,CHEMBL392,IC50,50000.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL3261546,CN(C)c1ccccc1N1C(=O)CSC1c1cccc(Br)c1,CHEMBL392,IC50,37590.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL4218601,COc1cc(CN2C(=O)S/C(=C\c3ccc4[nH]c(-c5cc(OC)c(OC)c(OC)c5)nc4c3)C2=O)cc(OC)c1OC,CHEMBL392,IC50,530.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition after 48 hrs by MTT assay
CHEMBL4460407,CCN1CCN(CCCCOc2cc3nccc(Oc4c(F)cc(NC(=O)NN5C(=O)CSC5c5c(F)cccc5F)cc4F)c3cc2OC)CC1,CHEMBL392,IC50,1390.0,nM,Antiproliferative activity against human A549 cells after 72 hrs by MTT assay
CHEMBL5173685,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C(C)C)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,IC50,90.0,nM,Cytotoxicity against human A549 cells assessed as inhibition of cell growth measured after 96 hrs by MTT assay
CHEMBL5173685,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C(C)C)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,Ratio IC50,12.2,,"Potency index, ratio of celastrol IC50 to test compound IC50 for cytotoxicity against human A549 cells by MTT assay"
CHEMBL5205167,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\c6cccs6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,IC50,360.0,nM,Cytotoxicity against human A549 cells assessed as inhibition of cell growth measured after 96 hrs by MTT assay
CHEMBL5206937,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\C6CCCC6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,IC50,170.0,nM,Cytotoxicity against human A549 cells assessed as inhibition of cell growth measured after 96 hrs by MTT assay
CHEMBL5181601,CCCC/C=C1\SC(=O)N(CC(=O)N2CCN(C(=O)[C@]3(C)CC[C@]4(C)CC[C@]5(C)C6=CC=C7C(=CC(=O)C(O)=C7C)[C@]6(C)CC[C@@]5(C)[C@@H]4C3)CC2)C1=O,CHEMBL392,IC50,320.0,nM,Cytotoxicity against human A549 cells assessed as inhibition of cell growth measured after 96 hrs by MTT assay
CHEMBL4470627,COc1cc2c(Oc3c(F)cc(NC(=O)NN4C(=O)C(C)SC4c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCCC1,CHEMBL392,IC50,830.0,nM,Antiproliferative activity against human A549 cells after 72 hrs by MTT assay
CHEMBL186804,CC(C)(C)c1ccc(-c2ccc(OCc3ccccc3)c(/C=C3\SC(=O)NC3=O)c2)cc1,CHEMBL392,GI50,2000.0,nM,Inhibition of human lung cancer cell line (A549) growth by 50% in sulforhodamine-B assay
CHEMBL1981405,O=C1CC(=O)NC(NN2C(=O)CSC2c2ccc(Cl)cc2)=N1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4552334,COc1cc2c(Oc3c(F)cc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,CHEMBL392,IC50,970.0,nM,Antiproliferative activity against human A549 cells after 72 hrs by MTT assay
CHEMBL1983113,O=C1CSC(/C=C/c2ccccc2)N1c1ccc(-n2c(-c3ccccc3)nc3ccccc3c2=O)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5208702,O=C1N/C(=N\Cc2ccccc2Cl)S/C1=C1/CCNC(=O)c2[nH]ccc21,CHEMBL392,IC50,100000.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition incubated for 48 hrs by MTT assay
CHEMBL5195668,COc1ccc(C/N=C2\NC(=O)/C(=C3\CCNC(=O)c4[nH]ccc43)S2)cc1,CHEMBL392,IC50,18340.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition incubated for 48 hrs by MTT assay
CHEMBL4218732,COc1cc(OC)c(-c2nc3cc(/C=C4\SC(=O)N(Cc5cccc(C)c5)C4=O)ccc3[nH]2)cc1OC,CHEMBL392,IC50,130.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition after 48 hrs by MTT assay
CHEMBL2007030,COc1cc(N(CCC#N)CCC#N)ccc1/C=C1\SC(=S)NC1=O,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4280189,O=C(O)CN1C(=O)/C(=C/c2nc3ccccc3n2CC(=O)c2ccc(Cl)cc2)SC1=S,CHEMBL392,IC50,9850.0,nM,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL1996159,O=C1CSC(c2c[nH]c3ccccc23)N1c1ccccc1[N+](=O)[O-],CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4295041,C=C1C(=O)[C@]23[C@H](O)[C@H]1C[C@H](O)[C@H]2[C@]12CCCC(C)(C)[C@H]1C[C@H]3O[C@@H]2OCCCn1cc(CN2C(=O)S/C(=C/CC)C2=O)nn1,CHEMBL392,IC50,7800.0,nM,Antiproliferative activity against human A549 cells after 72 hrs by MTT assay
CHEMBL2001807,O=C1C2=C(c3ccccc31)C(c1ccccc1Cl)N1C(=O)CSC1=N2,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4437195,COc1cc2c(Oc3c(F)cc(NC(=S)NN4C(=O)CSC4c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCCC1,CHEMBL392,IC50,690.0,nM,Antiproliferative activity against human A549 cells after 72 hrs by MTT assay
CHEMBL1972304,COc1cc(C2SCC(=O)N2NC(=O)c2ccc(NC(C)=O)cc2OC)ccc1O,CHEMBL392,GI50,54200.09,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5178704,Cc1ccc(C/N=C2\NC(=O)/C(=C3\CCNC(=O)c4[nH]ccc43)S2)cc1,CHEMBL392,IC50,9080.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition incubated for 48 hrs by MTT assay
CHEMBL5177994,O=C1N/C(=N\Cc2ccc(F)cc2)S/C1=C1/CCNC(=O)c2[nH]c3ccccc3c21,CHEMBL392,IC50,36500.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition incubated for 48 hrs by MTT assay
CHEMBL5427577,O=C(O)CN1C(=O)S/C(=C\c2ccc(O)c(O)c2)C1=O,CHEMBL392,GI50,100000.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL5431094,CN(C)C(=O)CN1C(=O)S/C(=C\c2ccc(O)c(O)c2)C1=O,CHEMBL392,GI50,48300.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL4069017,Cc1ccc2c(c1)cc(C1SCC(=O)N1NC(=O)c1ccncc1)c1nnnn12,CHEMBL392,GI50,246650000.0,nM,Cytotoxicity against human A549 cells by MTT assay
CHEMBL2003523,COc1ccc(OC)c(N2C(=O)/C(=C\c3ccccc3)SC2c2cc(OC)c(OC)c(OC)c2)c1,CHEMBL392,GI50,85703.78,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL2007600,O=C1CSC(c2cccc(Oc3ccccc3)c2)N1c1cc(Cl)ccc1Cl,CHEMBL392,GI50,47973.34,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1998515,COc1ccc(N2C(=O)/C(=C\c3cccc(Oc4ccccc4)c3)SC2c2ccccc2)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5290278,Cn1cc(-c2cc(/N=C3/NC(=O)CS3)n(-c3cccc(Cl)c3)n2)c2cc(Br)ccc21,CHEMBL392,IC50,32790.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell viability measured after 48 hrs by MTT assay
CHEMBL5276640,CCc1ccccc1-n1nc(-c2cn(C)c3ccccc23)cc1/N=C1/NC(=O)CS1,CHEMBL392,IC50,39130.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell viability measured after 48 hrs by MTT assay
CHEMBL1910508,O=C1NC(=O)/C(=C/c2c(-c3ccccc3)[nH]c3ccc(Cl)cc23)S1,CHEMBL392,IC50,4500.0,nM,Cytotoxicity against human A549 cells by MTT assay
CHEMBL5205240,O=C1Nc2ccccc2/C1=C1/SC(=S)N(C2CC(=O)N(c3ccc(Cl)cc3)C2=O)C1=O,CHEMBL392,GI50,100000.0,nM,Anticancer activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by MTT assay
CHEMBL1997998,CC1=NN(c2ccc(S(=O)(=O)O)cc2)C2(C1)SCC(=O)N2c1nc2ccccc2s1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL2260545,COc1ccc(-c2nnc(NC(=O)CC3SC(=O)NC3=O)s2)cc1,CHEMBL392,IC50,45000.0,nM,Cytotoxicity against Homo sapiens (human) A549 cells after 24 hr by MTT assay
CHEMBL3794028,COc1cc([C@@H]2SCC(=O)N2NC(=O)c2cnc(C)cn2)ccc1O,CHEMBL392,MIC,100.0,ug.mL-1,Cytotoxicity against human A549 cells after 3 days by MTT assay
CHEMBL3794028,COc1cc([C@@H]2SCC(=O)N2NC(=O)c2cnc(C)cn2)ccc1O,CHEMBL392,IC50,62.26,ug.mL-1,Cytotoxicity against human A549 cells after 3 days by MTT assay
CHEMBL3098834,Cc1cc2c(cc1C)C(Cl)=C(/C=C1\SC(=O)N(CC(=O)c3ccccc3)C1=O)CCC2,CHEMBL392,IC50,100000.0,nM,Cytotoxicity against human A549 cells by MTT assay
CHEMBL434923,C[C@@H]1C[C@@]2(NC(=O)CS2)C2(O[Si](C)(C)C)O[C@@H]3C[C@@]4(CO[Si](C)(C)C)[C@@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54CO[Si](C)(C)C)C[C@H]3O[C@@H]2O1,CHEMBL392,IC50,657.0,nM,Concentration required for 50% growth inhibition of human A549 cancer cell lines after 3 days of culture
CHEMBL1976774,Cc1ccc(N2C(=O)CS/C2=C(\C#N)c2nc3ccccc3[nH]2)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL362311,COc1ccc(OCc2ccccc2)c(/C=C2\SC(=O)NC2=O)c1,CHEMBL392,GI50,14000.0,nM,Inhibition of human lung cancer cell line (A549) growth by 50% in sulforhodamine-B assay
CHEMBL184878,CC(C)(C)c1ccc(OCc2ccccc2)c(CC2SC(=O)NC2=O)c1,CHEMBL392,GI50,12000.0,nM,Inhibition of human lung cancer cell line (A549) by 50% in sulforhodamine B assay
CHEMBL1999190,CCOC(=O)CC1NC(=O)CS1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1988774,CC1=NN(c2cccc(Cl)c2)C2(SCC(=O)N2c2nc3ccccc3s2)/C1=C\c1cccs1,CHEMBL392,GI50,33806.48,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1986049,CC1SC2=NC3=C(c4ccccc4C3=O)C(c3ccccc3Cl)N2C1=O,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1980915,Cc1c(N2C(=O)CS(=O)(=O)C2c2cccc(Oc3ccccc3)c2)c(=O)n(-c2ccccc2)n1C,CHEMBL392,GI50,71779.43,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3884633,Cn1c(/C=C2\SC(=O)N(CC(=O)Nc3cc(C(C)(C)C)on3)C2=O)nc2ccccc21,CHEMBL392,Ratio IC50,2.5,,"Selectivity index, ratio of IC50 for human MCF10A cells to IC50 for human A549 cells"
CHEMBL2260536,O=C(CC1SC(=O)NC1=O)Nc1nnc(-c2cccc([N+](=O)[O-])c2)s1,CHEMBL392,IC50,78000.0,nM,Cytotoxicity against Homo sapiens (human) A549 cells after 24 hr by MTT assay
CHEMBL1978911,COc1cccc(/C=C/C2=NN(c3cccc(S(=O)(=O)O)c3)C3(C2)SCC(=O)N3c2nc3ccccc3s2)c1,CHEMBL392,GI50,60255.96,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1996009,CCOC(=O)c1sc(N/N=C2\NC(=O)/C(=C/c3ccc([N+](=O)[O-])cc3)S2)nc1C,CHEMBL392,GI50,28313.92,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL186512,O=C1NC(=O)/C(=C/c2cc(Cl)ccc2OCc2ccccc2)S1,CHEMBL392,GI50,5000.0,nM,Inhibition of human lung cancer cell line (A549) growth by 50% in sulforhodamine-B assay
CHEMBL1979900,C=CCN1C(=O)CS/C1=N/NC(=O)C(O)(c1ccccc1)c1ccccc1,CHEMBL392,GI50,10000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4211169,O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)c2ccccc2n3Cc2ccc(F)c(F)c2)SC1=S,CHEMBL392,IC50,12360.0,nM,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL2263403,NC(=O)c1ccccc1NC(=O)CN1C(=O)S/C(=C/c2ccccc2O)C1=O,CHEMBL392,CC50,40.0,ug.mL-1,Cytotoxicity against Homo sapiens (human) A549 cells after 3 days by SRB assay
CHEMBL2316333,CN1C(=O)S/C(=C\C2=Cc3ccccc3OC2)C1=O,CHEMBL392,IC50,100000.0,nM,Anticancer activity against human A549 cells assessed as cell viability after 72 hrs by MTT reduction assay
CHEMBL5204335,O=C1N/C(=N\Cc2ccc3c(c2)OCO3)S/C1=C1/CCNC(=O)c2[nH]ccc21,CHEMBL392,IC50,19860.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition incubated for 48 hrs by MTT assay
CHEMBL5195197,CC(C)(C)c1ccc(C/N=C2\NC(=O)/C(=C3\CCNC(=O)c4[nH]ccc43)S2)cc1,CHEMBL392,IC50,43870.0,nM,Cytotoxicity against human A549 cells assessed as cell growth inhibition incubated for 48 hrs by MTT assay
CHEMBL3261570,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)NCc2ccccc2)c1,CHEMBL392,IC50,5060.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL3261574,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)NCCc2ccccc2Br)c1,CHEMBL392,IC50,8520.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL3261538,COc1ccc(N2C(=O)CSC2c2cccc(Br)c2)c(OC)c1,CHEMBL392,IC50,14760.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL4085596,COc1ccc2c(c1)cc(C1SCC(=O)N1NC(=O)c1ccncc1)c1nnnn12,CHEMBL392,GI50,237450000.0,nM,Cytotoxicity against human A549 cells by MTT assay
CHEMBL3732044,Cl.NCCN1C(=O)S/C(=C\CCC2CCCCC2)C1=O,CHEMBL392,GI50,2500.0,nM,Cytotoxicity against human A549 cells assessed as growth inhibition after 48 hrs by SRB assay
CHEMBL3780532,O=C1CSC(c2ccc(Cl)cc2)N1c1ccccc1,CHEMBL392,Inhibition,-20.4,%,Cytotoxicity against human A549 cells at 30 ug/mL by MTT assay
